0.149,0.075,0.056,0.077,0.217,0.144,0.282
0.104,0.057,0.432,0.135,0.226,0.045,0.001
0.064,0.14,0.071,0.016,0.151,0.5,0.058
0.088,0.041,0.026,0.06,0.096,0.146,0.543
0.16,0.065,0.312,0.006,0.262,0.007,0.188
0.06,0.443,0.1,0.256,0.033,0.073,0.035
0.02,0.108,0.025,0.323,0.232,0.135,0.157
0.204,0.102,0.136,0.231,0.146,0.172,0.009
0.126,0.084,0.031,0.368,0.181,0.169,0.041
0.079,0.018,0.26,0.184,0.12,0.19,0.149
0.047,0.004,0.048,0.282,0.163,0.242,0.214
0.012,0.166,0.018,0.067,0.384,0.019,0.334
0.142,0.061,0.084,0.031,0.339,0.104,0.239
0.334,0.014,0.172,0.021,0.13,0.252,0.077
0.097,0.078,0.07,0.481,0.028,0.015,0.231
0.137,0.249,0.212,0.199,0.16,0.01,0.033
0.059,0.468,0.137,0.022,0.158,0.153,0.003
0.079,0.005,0.359,0.017,0.111,0.379,0.05
0.115,0.199,0.156,0.26,0.162,0.033,0.075
0.082,0.284,0.241,0.029,0.158,0.014,0.192
0.047,0.141,0.212,0.118,0.03,0.321,0.131
0.059,0.143,0.066,0.192,0.04,0.107,0.393
0.094,0.132,0.229,0.133,0.281,0.075,0.056
0.075,0.066,0.036,0.137,0.129,0.271,0.286
0.046,0.036,0.065,0.397,0.105,0.123,0.228
0.067,0.222,0.026,0.375,0.048,0.016,0.246
0.225,0.003,0.081,0.083,0.03,0.44,0.138
0.049,0.065,0.192,0.151,0.409,0.066,0.068
0.057,0.038,0.196,0.026,0.037,0.429,0.217
0.058,0.214,0.062,0.189,0.139,0.026,0.312
0.039,0.178,0.013,0.386,0.045,0.113,0.226
0.185,0.515,0.06,0.113,0.037,0.014,0.076
0.185,0.53,0.098,0.052,0.037,0.088,0.01
0.065,0.229,0.173,0.234,0.038,0.232,0.029
0.008,0.162,0.318,0.03,0.212,0.024,0.246
0.163,0.194,0.091,0.17,0.204,0.041,0.137
0.012,0.054,0.055,0.07,0.399,0.023,0.387
0.028,0.273,0.287,0.09,0.035,0.226,0.061
0.474,0.133,0.045,0.075,0.036,0.181,0.056
0.069,0.074,0.03,0.023,0.01,0.495,0.299
0.125,0.278,0.05,0.019,0.065,0.088,0.375
0.054,0.23,0.599,0.001,0.003,0.106,0.007
0.126,0.1,0.339,0.185,0.002,0.142,0.106
0.027,0.31,0.447,0.011,0.063,0.128,0.014
0.136,0.007,0.042,0.07,0.21,0.516,0.019
0.034,0.497,0.045,0.047,0.095,0.146,0.136
0.281,0.025,0.03,0.095,0.227,0.163,0.179
0.084,0.177,0.249,0.029,0.019,0.035,0.407
0.145,0.192,0.218,0.149,0.251,0.024,0.021
0.38,0.171,0.015,0.076,0.241,0.051,0.066
0.048,0.031,0.119,0.29,0.147,0.025,0.34
0.046,0.118,0.41,0.117,0.136,0.013,0.16
0.105,0.08,0.023,0.183,0.109,0.217,0.283
0.108,0.051,0.372,0.02,0.142,0.232,0.075
0.123,0.153,0.131,0.139,0.122,0.079,0.253
0.124,0.397,0.042,0.117,0.039,0.02,0.261
0.243,0.201,0.254,0.007,0.001,0.261,0.033
0.474,0.132,0.006,0.038,0.053,0.274,0.023
0.251,0.219,0.004,0.147,0.205,0.067,0.107
0.041,0.183,0.353,0.005,0.337,0.047,0.034
0.394,0.142,0.072,0.053,0.189,0.121,0.029
0.418,0.128,0.098,0.049,0.04,0.251,0.016
0.031,0.117,0.116,0.132,0.006,0.223,0.375
0.036,0.276,0.058,0.356,0.106,0.107,0.061
0.205,0.097,0.126,0.029,0.262,0.192,0.089
0.007,0.353,0.062,0.198,0.035,0.175,0.17
0.029,0.085,0.13,0.016,0.352,0.023,0.365
0.088,0.066,0.047,0.03,0.455,0.01,0.304
0.035,0.525,0.079,0.005,0.134,0.009,0.213
0.009,0.101,0.252,0.005,0.56,0.052,0.021
0.093,0.225,0.068,0.092,0.493,0.023,0.006
0.279,0.115,0.007,0.007,0.426,0.016,0.15
0.097,0.185,0.12,0.148,0.213,0.018,0.219
0.276,0.447,0.001,0.025,0.039,0.072,0.14
0.393,0.024,0.023,0.014,0.536,0.008,0.002
0.163,0.082,0.017,0.184,0.157,0.081,0.316
0.103,0.125,0.119,0.089,0.246,0.043,0.275
0.157,0.179,0.431,0.053,0.019,0.138,0.023
0.142,0.16,0.314,0.014,0.142,0.038,0.19
0.004,0.122,0.13,0.183,0.155,0.044,0.362
0.139,0.345,0.009,0.109,0.262,0.089,0.047
0.071,0.152,0.107,0.086,0.146,0.24,0.198
0.089,0.035,0.199,0.196,0.153,0.25,0.078
0.027,0.027,0.339,0.119,0.175,0.066,0.247
0.247,0.344,0.072,0.066,0.058,0.03,0.183
0.032,0.001,0.037,0.058,0.462,0.015,0.395
0.064,0.25,0.253,0.109,0.262,0.01,0.052
0.272,0.063,0.265,0.176,0.03,0.027,0.167
0.236,0.037,0.263,0.162,0.142,0.125,0.035
0.003,0.012,0.136,0.393,0.068,0.018,0.37
0.041,0.042,0.25,0.12,0.33,0.132,0.085
0.236,0.149,0.095,0.163,0.118,0.052,0.187
0.305,0.082,0.061,0.003,0.262,0.121,0.166
0.123,0.06,0.182,0.142,0.03,0.017,0.446
0.291,0.068,0.145,0.114,0.02,0.166,0.196
0.007,0.014,0.488,0.036,0.24,0.045,0.17
0.023,0.254,0.214,0.033,0.167,0.234,0.075
0.005,0.11,0.098,0.014,0.314,0.083,0.376
0.037,0.466,0.009,0.237,0.015,0.144,0.092
0.15,0.135,0.353,0.024,0.059,0.244,0.035
