0.197,0.116,0.19,0.139,0.358
0.075,0.413,0.148,0.198,0.166
0.273,0.047,0.124,0.326,0.23
0.34,0.544,0.061,0.052,0.003
0.01,0.101,0.236,0.625,0.028
0.006,0.052,0.074,0.509,0.359
0.004,0.522,0.086,0.075,0.313
0.091,0.181,0.426,0.011,0.291
0.217,0.035,0.654,0.082,0.012
0.212,0.255,0.13,0.248,0.155
0.414,0.063,0.4,0.037,0.086
0.264,0.053,0.256,0.251,0.176
0.012,0.188,0.159,0.397,0.244
0.489,0.141,0.06,0.169,0.141
0.409,0.097,0.333,0.16,0.001
0.349,0.047,0.112,0.424,0.068
0.028,0.041,0.263,0.038,0.63
0.032,0.124,0.194,0.08,0.57
0.322,0.34,0.048,0.054,0.236
0.057,0.017,0.177,0.683,0.066
0.134,0.184,0.002,0.008,0.672
0.053,0.313,0.079,0.127,0.428
0.857,0.01,0.042,0.055,0.036
0.187,0.004,0.092,0.376,0.341
0.65,0.172,0.007,0.126,0.045
0.096,0.13,0.175,0.353,0.246
0.008,0.216,0.037,0.177,0.562
0.043,0.219,0.156,0.496,0.086
0.015,0.007,0.031,0.62,0.327
0.183,0.181,0.351,0.251,0.034
0.007,0.711,0.182,0.03,0.07
0.042,0.092,0.052,0.075,0.739
0.384,0.027,0.08,0.09,0.419
0.309,0.232,0.028,0.345,0.086
0.16,0.197,0.158,0.236,0.249
0.028,0.176,0.022,0.655,0.119
0.125,0.734,0.134,0.002,0.005
0.196,0.464,0.01,0.017,0.313
0.182,0.108,0.092,0.138,0.48
0.287,0.41,0.018,0.17,0.115
0.025,0.36,0.224,0.25,0.141
0.447,0.003,0.283,0.266,0.001
0.004,0.341,0.359,0.014,0.282
0.234,0.328,0.206,0.027,0.205
0.385,0.318,0.198,0.084,0.015
0.282,0.327,0.01,0.052,0.329
0.34,0.04,0.119,0.241,0.26
0.068,0.322,0.071,0.453,0.086
0.14,0.239,0.343,0.169,0.109
0.001,0.189,0.196,0.449,0.165
0.082,0.366,0.026,0.411,0.115
0.048,0.322,0.158,0.462,0.01
0.116,0.456,0.078,0.251,0.099
0.117,0.173,0.16,0.421,0.129
0.245,0.302,0.359,0.055,0.039
0.018,0.115,0.308,0.545,0.014
0.025,0.226,0.009,0.464,0.276
0.221,0.153,0.172,0.388,0.066
0.345,0.116,0.234,0.12,0.185
0.068,0.26,0.05,0.367,0.255
0.283,0.008,0.32,0.072,0.317
0.485,0.099,0.265,0.115,0.036
0.145,0.15,0.131,0.028,0.546
0.023,0.143,0.013,0.192,0.629
0.656,0.004,0.127,0.182,0.031
0.098,0.273,0.101,0.505,0.023
0.015,0.22,0.072,0.412,0.281
0.487,0.33,0.055,0.118,0.01
0.05,0.077,0.175,0.027,0.671
0.034,0.489,0.078,0.39,0.009
0.475,0.023,0.1,0.108,0.294
0.074,0.134,0.463,0.222,0.107
0.093,0.136,0.245,0.209,0.317
0.025,0.165,0.111,0.093,0.606
0.493,0.287,0.035,0.106,0.079
0.198,0.093,0.336,0.332,0.041
0.177,0.021,0.4,0.363,0.039
0.31,0.032,0.302,0.195,0.161
0.095,0.268,0.278,0.153,0.206
0.058,0.129,0.259,0.375,0.179
0.131,0.27,0.277,0.017,0.305
0.131,0.403,0.217,0.05,0.199
0.086,0.178,0.042,0.411,0.283
0.344,0.032,0.371,0.114,0.139
0.093,0.013,0.267,0.623,0.004
0.044,0.005,0.81,0.115,0.026
0.116,0.208,0.583,0.028,0.065
0.011,0.102,0.646,0.196,0.045
0.081,0.228,0.199,0.389,0.103
0.178,0.137,0.386,0.202,0.097
0.144,0.023,0.052,0.731,0.05
0.252,0.137,0.017,0.494,0.1
0.44,0.087,0.168,0.188,0.117
0.082,0.122,0.038,0.08,0.678
0.441,0.197,0.174,0.083,0.105
0.045,0.182,0.592,0.129,0.052
0.598,0.142,0.02,0.017,0.223
0.234,0.007,0.018,0.67,0.071
0.375,0.36,0.025,0.019,0.221
0.636,0.006,0.24,0.015,0.103
