0.197,0.059,0.078,0.021,0.127,0.002,0.055,0.461
0.137,0.071,0.054,0.211,0.121,0.353,0.001,0.052
0.173,0.076,0.295,0.119,0.086,0.072,0.019,0.16
0.174,0.121,0.038,0.259,0.01,0.215,0.046,0.137
0.054,0.041,0.062,0.2,0.468,0.046,0.128,0.001
0.143,0.277,0.106,0.137,0.032,0.037,0.181,0.087
0.155,0.128,0.009,0.122,0.312,0.045,0.127,0.102
0.049,0.043,0.078,0.072,0.407,0.124,0.177,0.05
0.073,0.068,0.032,0.364,0.108,0.295,0.012,0.048
0.045,0.113,0.075,0.042,0.325,0.085,0.192,0.123
0.12,0.255,0.172,0.021,0.024,0.163,0.244,0.001
0.419,0.193,0.01,0.168,0.012,0.152,0.014,0.032
0.015,0.05,0.002,0.289,0.281,0.149,0.161,0.053
0.005,0.003,0.139,0.117,0.325,0.034,0.02,0.357
0.091,0.198,0.174,0.073,0.178,0.151,0.009,0.126
0.304,0.109,0.166,0.071,0.053,0.249,0.033,0.015
0.156,0.041,0.417,0.024,0.055,0.218,0.002,0.087
0.129,0.104,0.182,0.151,0.335,0.04,0.054,0.005
0.25,0.004,0.193,0.069,0.004,0.111,0.204,0.165
0.022,0.029,0.296,0.128,0.142,0.062,0.271,0.05
0.278,0.359,0.104,0.091,0.111,0.04,0.008,0.009
0.271,0.07,0.179,0.16,0.259,0.033,0.011,0.017
0.136,0.157,0.113,0.08,0.029,0.2,0.11,0.175
0.218,0.111,0.21,0.207,0.091,0.067,0.05,0.046
0.183,0.276,0.13,0.048,0.008,0.029,0.102,0.224
0.026,0.228,0.249,0.025,0.006,0.036,0.215,0.215
0.023,0.043,0.143,0.242,0.089,0.061,0.066,0.333
0.06,0.012,0.117,0.373,0.034,0.003,0.12,0.281
0.169,0.077,0.061,0.028,0.22,0.008,0.41,0.027
0.004,0.273,0.03,0.028,0.23,0.149,0.283,0.003
0.076,0.065,0.075,0.119,0.185,0.119,0.041,0.32
0.111,0.021,0.359,0.017,0.009,0.026,0.387,0.07
0.06,0.12,0.135,0.019,0.388,0.057,0.048,0.173
0.209,0.111,0.007,0.076,0.085,0.173,0.146,0.193
0.052,0.085,0.29,0.009,0.199,0.056,0.25,0.059
0.193,0.29,0.116,0.031,0.025,0.14,0.117,0.088
0.272,0.05,0.107,0.045,0.135,0.162,0.052,0.177
