0.094,0.082,0.188,0.202,0.333,0.101
0.183,0.104,0.099,0.335,0.26,0.019
0.092,0.433,0.061,0.036,0.025,0.353
0.411,0.115,0.151,0.124,0.173,0.026
0.337,0.091,0.044,0.032,0.106,0.39
0.132,0.114,0.111,0.253,0.215,0.175
0.03,0.187,0.417,0.085,0.271,0.01
0.101,0.111,0.132,0.158,0.257,0.241
0.071,0.21,0.306,0.081,0.045,0.287
0.014,0.24,0.018,0.492,0.067,0.169
0.059,0.038,0.234,0.094,0.371,0.204
0.188,0.18,0.078,0.18,0.182,0.192
0.05,0.192,0.111,0.552,0.004,0.091
0.506,0.009,0.137,0.128,0.085,0.135
0.041,0.009,0.515,0.222,0.157,0.056
0.01,0.257,0.18,0.188,0.121,0.244
0.211,0.029,0.162,0.013,0.258,0.327
0.018,0.347,0.056,0.057,0.153,0.369
0.078,0.118,0.038,0.299,0.327,0.14
0.031,0.008,0.122,0.089,0.026,0.724
0.101,0.222,0.013,0.33,0.005,0.329
0.41,0.255,0.123,0.085,0.101,0.026
0.148,0.413,0.129,0.043,0.18,0.087
0.21,0.218,0.089,0.047,0.36,0.076
0.089,0.384,0.089,0.135,0.043,0.26
0.078,0.1,0.013,0.195,0.299,0.315
0.015,0.331,0.255,0.189,0.085,0.125
0.073,0.13,0.081,0.037,0.325,0.354
0.323,0.259,0.073,0.251,0.046,0.048
0.008,0.074,0.35,0.477,0.029,0.062
0.037,0.459,0.134,0.13,0.101,0.139
0.326,0.004,0.328,0.03,0.295,0.017
0.338,0.09,0.11,0.143,0.256,0.063
0.137,0.136,0.074,0.036,0.237,0.38
0.269,0.255,0.006,0.382,0.046,0.042
0.136,0.091,0.313,0.171,0.093,0.196
0.001,0.254,0.195,0.25,0.135,0.165
0.041,0.201,0.237,0.283,0.051,0.187
0.203,0.157,0.207,0.238,0.134,0.061
0.033,0.173,0.023,0.131,0.598,0.042
0.451,0.161,0.15,0.066,0.032,0.14
0.19,0.21,0.465,0.086,0.004,0.045
0.233,0.333,0.134,0.023,0.122,0.155
0.579,0.038,0.186,0.057,0.027,0.113
0.107,0.021,0.677,0.004,0.08,0.111
0.251,0.03,0.154,0.252,0.055,0.258
0.048,0.292,0.007,0.312,0.237,0.104
0.016,0.407,0.182,0.057,0.21,0.128
0.201,0.015,0.194,0.325,0.107,0.158
0.049,0.01,0.487,0.021,0.147,0.286
0.448,0.016,0.04,0.101,0.113,0.282
0.044,0.207,0.36,0.137,0.004,0.248
0.105,0.011,0.33,0.349,0.138,0.067
0.229,0.17,0.067,0.087,0.222,0.225
0.3,0.038,0.18,0.063,0.415,0.004
0.015,0.381,0.177,0.053,0.001,0.373
0.071,0.359,0.124,0.065,0.312,0.069
0.221,0.223,0.2,0.162,0.035,0.159
0.045,0.136,0.04,0.159,0.07,0.55
0.062,0.109,0.032,0.231,0.172,0.394
0.138,0.153,0.004,0.361,0.281,0.063
0.142,0.187,0.074,0.198,0.102,0.297
0.057,0.416,0.027,0.223,0.02,0.257
0.08,0.297,0.209,0.025,0.072,0.317
0.004,0.167,0.002,0.491,0.123,0.213
0.028,0.232,0.075,0.291,0.117,0.257
0.162,0.028,0.162,0.033,0.183,0.432
0.118,0.105,0.315,0.177,0.161,0.124
0.013,0.253,0.175,0.192,0.119,0.248
0.272,0.261,0.136,0.03,0.087,0.214
0.114,0.103,0.154,0.151,0.412,0.066
0.089,0.02,0.509,0.193,0.062,0.127
0.155,0.249,0.123,0.134,0.048,0.291
0.02,0.208,0.032,0.136,0.108,0.496
0.507,0.14,0.202,0.06,0.033,0.058
0.112,0.112,0.029,0.457,0.131,0.159
0.292,0.101,0.139,0.013,0.059,0.396
0.15,0.025,0.04,0.674,0.051,0.06
0.453,0.176,0.039,0.085,0.148,0.099
0.015,0.047,0.33,0.244,0.188,0.176
0.037,0.176,0.113,0.075,0.328,0.271
0.057,0.055,0.299,0.05,0.22,0.319
0.151,0.224,0.094,0.159,0.124,0.248
0.004,0.113,0.189,0.117,0.265,0.312
0.326,0.254,0.119,0.125,0.02,0.156
0.016,0.077,0.062,0.411,0.151,0.283
0.266,0.106,0.26,0.05,0.101,0.217
0.062,0.04,0.335,0.116,0.168,0.279
0.195,0.004,0.137,0.032,0.233,0.399
0.294,0.368,0.038,0.12,0.016,0.164
0.19,0.064,0.091,0.108,0.466,0.081
0.059,0.204,0.275,0.157,0.253,0.052
0.164,0.068,0.441,0.018,0.068,0.241
0.084,0.28,0.044,0.102,0.035,0.455
0.079,0.165,0.154,0.043,0.325,0.234
0.171,0.23,0.18,0.171,0.122,0.126
0.268,0.298,0.116,0.021,0.216,0.081
0.291,0.165,0.133,0.015,0.208,0.188
0.043,0.046,0.651,0.03,0.167,0.063
0.089,0.192,0.363,0.199,0.051,0.106
