0.017,0.232,0.398,0.317,0.036
0.015,0.009,0.708,0.093,0.175
0.12,0.227,0.049,0.186,0.418
0.059,0.287,0.093,0.391,0.17
0.096,0.202,0.268,0.042,0.392
0.2,0.514,0.011,0.029,0.246
0.082,0.196,0.226,0.244,0.252
0.099,0.282,0.261,0.109,0.249
0.082,0.173,0.483,0.066,0.196
0.249,0.097,0.27,0.193,0.191
0.109,0.285,0.007,0.535,0.064
0.103,0.282,0.369,0.141,0.105
0.324,0.045,0.457,0.144,0.03
0.158,0.019,0.47,0.33,0.023
0.08,0.26,0.138,0.278,0.244
0.277,0.231,0.299,0.143,0.05
0.621,0.034,0.107,0.156,0.082
0.406,0.365,0.031,0.039,0.159
0.131,0.663,0.065,0.016,0.125
0.239,0.008,0.186,0.557,0.01
0.601,0.009,0.307,0.042,0.041
0.154,0.33,0.033,0.44,0.043
0.449,0.054,0.016,0.14,0.341
0.052,0.064,0.356,0.459,0.069
0.463,0.014,0.189,0.225,0.109
0.198,0.37,0.084,0.173,0.175
0.361,0.334,0.006,0.131,0.168
0.441,0.207,0.083,0.171,0.098
0.085,0.591,0.017,0.029,0.278
0.476,0.132,0.164,0.031,0.197
0.055,0.291,0.362,0.12,0.172
0.064,0.13,0.233,0.111,0.462
0.508,0.151,0.239,0.006,0.096
0.068,0.363,0.102,0.386,0.081
0.182,0.043,0.185,0.162,0.428
0.097,0.035,0.359,0.458,0.051
0.303,0.138,0.115,0.089,0.355
0.412,0.059,0.482,0.039,0.008
0.022,0.08,0.666,0.141,0.091
0.459,0.113,0.079,0.177,0.172
0.604,0.057,0.252,0.009,0.078
0.03,0.093,0.217,0.501,0.159
0.154,0.019,0.05,0.25,0.527
0.677,0.015,0.227,0.061,0.02
0.039,0.326,0.137,0.453,0.045
0.164,0.039,0.383,0.175,0.239
0.201,0.007,0.36,0.266,0.166
0.157,0.498,0.014,0.275,0.056
0.319,0.061,0.206,0.153,0.261
0.368,0.16,0.081,0.085,0.306
0.158,0.104,0.515,0.109,0.114
0.053,0.271,0.325,0.033,0.318
0.029,0.24,0.246,0.085,0.4
0.241,0.615,0.041,0.008,0.095
0.191,0.053,0.06,0.302,0.394
0.578,0.023,0.047,0.182,0.17
0.015,0.621,0.133,0.23,0.001
0.006,0.445,0.118,0.043,0.388
0.025,0.048,0.418,0.378,0.131
0.005,0.576,0.088,0.029,0.302
0.115,0.225,0.105,0.285,0.27
0.295,0.184,0.007,0.207,0.307
0.337,0.245,0.287,0.023,0.108
0.076,0.006,0.139,0.069,0.71
0.136,0.112,0.236,0.088,0.428
0.31,0.42,0.186,0.045,0.039
0.001,0.023,0.007,0.161,0.808
0.311,0.017,0.022,0.145,0.505
0.055,0.369,0.011,0.345,0.22
0.3,0.106,0.324,0.085,0.185
0.109,0.073,0.058,0.532,0.228
0.073,0.345,0.099,0.458,0.025
0.316,0.342,0.01,0.091,0.241
0.007,0.344,0.258,0.218,0.173
0.399,0.055,0.01,0.066,0.47
0.001,0.479,0.027,0.235,0.258
0.249,0.21,0.239,0.233,0.069
0.066,0.223,0.398,0.222,0.091
0.361,0.071,0.058,0.003,0.507
0.05,0.309,0.055,0.426,0.16
0.012,0.176,0.195,0.33,0.287
0.314,0.361,0.084,0.195,0.046
0.129,0.215,0.354,0.066,0.236
0.483,0.08,0.073,0.338,0.026
0.185,0.522,0.211,0.08,0.002
0.295,0.064,0.389,0.043,0.209
0.036,0.056,0.015,0.854,0.039
0.146,0.359,0.203,0.021,0.271
0.229,0.29,0.16,0.112,0.209
0.122,0.273,0.206,0.337,0.062
0.038,0.504,0.144,0.302,0.012
0.283,0.067,0.206,0.129,0.315
0.071,0.087,0.477,0.221,0.144
0.298,0.021,0.185,0.273,0.223
0.265,0.021,0.282,0.005,0.427
0.093,0.12,0.097,0.528,0.162
0.31,0.273,0.181,0.005,0.231
0.272,0.109,0.475,0.079,0.065
0.21,0.059,0.158,0.19,0.383
0.029,0.189,0.311,0.237,0.234
