0.342,0.07,0.482,0.106
0.773,0.078,0.088,0.061
0.446,0.469,0.045,0.04
0.296,0.204,0.086,0.414
0.248,0.007,0.133,0.612
0.436,0.027,0.132,0.405
0.637,0.081,0.143,0.139
0.301,0.291,0.216,0.192
0.048,0.587,0.226,0.139
0.154,0.158,0.177,0.511
0.033,0.159,0.43,0.378
0.038,0.088,0.5,0.374
0.305,0.3,0.073,0.322
0.359,0.218,0.355,0.068
0.349,0.079,0.236,0.336
0.004,0.548,0.068,0.38
0.062,0.371,0.242,0.325
0.127,0.05,0.444,0.379
0.044,0.102,0.055,0.799
0.024,0.596,0.233,0.147
0.066,0.759,0.062,0.113
0.01,0.018,0.703,0.269
0.147,0.037,0.45,0.366
0.197,0.571,0.033,0.199
0.618,0.052,0.274,0.056
0.205,0.03,0.76,0.005
0.024,0.17,0.393,0.413
0.339,0.139,0.284,0.238
0.299,0.355,0.058,0.288
0.189,0.266,0.3,0.245
0.025,0.386,0.117,0.472
0.012,0.34,0.174,0.474
0.278,0.582,0.027,0.113
0.065,0.54,0.306,0.089
0.232,0.119,0.034,0.615
0.06,0.861,0.03,0.049
0.055,0.247,0.077,0.621
0.378,0.16,0.325,0.137
0.039,0.163,0.319,0.479
0.258,0.112,0.158,0.472
0.074,0.136,0.34,0.45
0.226,0.063,0.146,0.565
0.317,0.146,0.156,0.381
0.112,0.155,0.081,0.652
0.003,0.412,0.181,0.404
0.246,0.147,0.127,0.48
0.04,0.527,0.048,0.385
0.737,0.091,0.017,0.155
0.156,0.215,0.223,0.406
0.165,0.559,0.211,0.065
0.349,0.167,0.424,0.06
0.05,0.815,0.024,0.111
0.097,0.428,0.333,0.142
0.158,0.053,0.615,0.174
0.026,0.607,0.135,0.232
0.154,0.358,0.243,0.245
0.742,0.1,0.151,0.007
0.238,0.205,0.544,0.013
0.207,0.483,0.02,0.29
0.391,0.242,0.207,0.16
0.036,0.05,0.552,0.362
0.012,0.455,0.243,0.29
0.341,0.175,0.303,0.181
0.202,0.513,0.226,0.059
0.291,0.019,0.467,0.223
0.465,0.289,0.101,0.145
0.177,0.074,0.722,0.027
0.051,0.659,0.25,0.04
0.32,0.199,0.029,0.452
0.483,0.207,0.035,0.275
0.181,0.319,0.185,0.315
0.163,0.079,0.538,0.22
0.232,0.582,0.029,0.157
0.001,0.591,0.176,0.232
0.689,0.005,0.302,0.004
0.041,0.244,0.602,0.113
0.062,0.086,0.787,0.065
0.313,0.592,0.041,0.054
0.424,0.062,0.23,0.284
0.162,0.019,0.513,0.306
0.198,0.321,0.046,0.435
0.338,0.098,0.529,0.035
0.143,0.095,0.511,0.251
0.401,0.185,0.268,0.146
0.358,0.133,0.182,0.327
0.117,0.064,0.432,0.387
0.278,0.109,0.48,0.133
0.101,0.001,0.7,0.198
0.307,0.081,0.181,0.431
0.073,0.221,0.127,0.579
0.322,0.466,0.008,0.204
0.053,0.799,0.006,0.142
0.418,0.112,0.231,0.239
0.155,0.222,0.029,0.594
0.116,0.706,0.047,0.131
0.563,0.228,0.189,0.02
0.456,0.035,0.252,0.257
0.347,0.378,0.038,0.237
0.003,0.266,0.27,0.461
0.251,0.277,0.442,0.03
