0.024,0.03,0.273,0.163,0.072,0.159,0.111,0.168
0.259,0.03,0.17,0.093,0.079,0.044,0.136,0.189
0.148,0.051,0.312,0.009,0.21,0.021,0.154,0.095
0.272,0.019,0.018,0.286,0.06,0.213,0.047,0.085
0.311,0.285,0.034,0.013,0.095,0.035,0.112,0.115
0.291,0.053,0.1,0.002,0.05,0.097,0.149,0.258
0.175,0.045,0.101,0.164,0.093,0.069,0.265,0.088
0.006,0.025,0.043,0.105,0.013,0.475,0.004,0.329
0.005,0.122,0.173,0.074,0.147,0.093,0.324,0.062
0.266,0.068,0.125,0.257,0.018,0.105,0.046,0.115
0.004,0.246,0.084,0.039,0.229,0.079,0.159,0.16
0.116,0.129,0.118,0.038,0.153,0.037,0.344,0.065
0.308,0.137,0.147,0.055,0.108,0.085,0.101,0.059
0.152,0.286,0.008,0.148,0.122,0.013,0.167,0.104
0.134,0.03,0.18,0.121,0.086,0.07,0.221,0.158
0.024,0.334,0.223,0.078,0.142,0.164,0.016,0.019
0.102,0.069,0.067,0.021,0.106,0.282,0.214,0.139
0.054,0.113,0.067,0.083,0.107,0.016,0.279,0.281
0.064,0.258,0.172,0.036,0.065,0.007,0.132,0.266
0.164,0.125,0.122,0.1,0.038,0.042,0.137,0.272
0.148,0.054,0.045,0.253,0.096,0.061,0.048,0.295
0.368,0.031,0.128,0.002,0.068,0.031,0.113,0.259
0.359,0.064,0.22,0.033,0.236,0.001,0.011,0.076
0.019,0.293,0.052,0.023,0.194,0.092,0.042,0.285
0.033,0.005,0.09,0.005,0.164,0.017,0.652,0.034
0.073,0.205,0.159,0.053,0.197,0.04,0.012,0.261
0.206,0.22,0.004,0.316,0.132,0.061,0.023,0.038
0.042,0.468,0.018,0.045,0.244,0.072,0.008,0.103
0.127,0.043,0.022,0.055,0.203,0.051,0.43,0.069
0.028,0.437,0.083,0.087,0.028,0.043,0.25,0.044
0.008,0.076,0.028,0.1,0.013,0.081,0.3,0.394
0.062,0.17,0.087,0.019,0.07,0.382,0.191,0.019
0.35,0.012,0.049,0.332,0.021,0.04,0.158,0.038
0.193,0.049,0.007,0.174,0.193,0.09,0.131,0.163
0.188,0.188,0.053,0.15,0.205,0.027,0.045,0.144
0.05,0.008,0.173,0.048,0.328,0.058,0.088,0.247
0.166,0.21,0.002,0.303,0.111,0.074,0.007,0.127
0.057,0.109,0.147,0.049,0.138,0.194,0.137,0.169
0.063,0.084,0.066,0.086,0.004,0.116,0.319,0.262
0.063,0.103,0.096,0.075,0.124,0.068,0.376,0.095
0.187,0.166,0.08,0.052,0.154,0.174,0.161,0.026
0.459,0.051,0.026,0.103,0.117,0.057,0.033,0.154
0.154,0.24,0.01,0.252,0.08,0.106,0.019,0.139
0.17,0.086,0.067,0.19,0.075,0.207,0.046,0.159
0.072,0.156,0.207,0.083,0.031,0.043,0.233,0.175
0.084,0.349,0.063,0.003,0.204,0.161,0.04,0.096
0.138,0.216,0.166,0.087,0.027,0.087,0.058,0.221
0.139,0.037,0.168,0.17,0.099,0.008,0.37,0.009
0.186,0.537,0.005,0.038,0.096,0.076,0.059,0.003
0.007,0.168,0.009,0.407,0.036,0.081,0.092,0.2
0.043,0.149,0.542,0.003,0.179,0.002,0.022,0.06
0.25,0.285,0.076,0.045,0.191,0.034,0.117,0.002
0.103,0.298,0.107,0.02,0.053,0.113,0.134,0.172
0.153,0.1,0.089,0.327,0.007,0.005,0.204,0.115
0.004,0.194,0.163,0.114,0.037,0.26,0.072,0.156
0.147,0.212,0.055,0.135,0.062,0.024,0.091,0.274
0.287,0.024,0.175,0.144,0.19,0.014,0.019,0.147
0.062,0.053,0.348,0.002,0.077,0.166,0.24,0.052
0.134,0.071,0.05,0.077,0.059,0.228,0.319,0.062
0.082,0.393,0.047,0.008,0.015,0.23,0.084,0.141
