0.061,0.096,0.064,0.169,0.162,0.086,0.079,0.058,0.064,0.036,0.004,0.121
0.093,0.045,0.056,0.023,0.071,0.054,0.129,0.142,0.001,0.15,0.208,0.028
0.155,0.037,0.005,0.097,0.082,0.012,0.051,0.233,0.05,0.114,0.111,0.053
0.011,0.025,0.174,0.02,0.361,0.04,0.063,0.121,0.014,0.062,0.009,0.1
0.111,0.097,0.003,0.033,0.309,0.018,0.119,0.009,0.194,0.086,0.015,0.006
0.167,0.018,0.012,0.168,0.178,0.046,0.082,0.06,0.032,0.169,0.008,0.06
0.08,0.063,0.211,0.179,0.07,0.018,0.005,0.006,0.112,0.143,0.075,0.038
0.046,0.007,0.066,0.226,0.062,0.041,0.056,0.087,0.048,0.019,0.003,0.339
0.192,0.018,0.078,0.022,0.168,0.114,0.007,0.024,0.091,0.056,0.171,0.059
0.006,0.024,0.058,0.284,0.017,0.075,0.149,0.191,0.023,0.008,0.012,0.153
0.007,0.109,0.009,0.134,0.101,0.071,0.07,0.03,0.172,0.18,0.116,0.001
0.016,0.031,0.173,0.029,0.032,0.083,0.044,0.095,0.123,0.03,0.192,0.152
0.009,0.111,0.226,0.118,0.106,0.062,0.102,0.131,0.038,0.024,0.031,0.042
0.078,0.009,0.135,0.02,0.053,0.147,0.3,0.071,0.042,0.077,0.064,0.004
0.016,0.044,0.006,0.049,0.094,0.06,0.034,0.07,0.379,0.094,0.069,0.085
0.062,0.093,0.01,0.107,0.052,0.044,0.145,0.139,0.257,0.075,0.001,0.015
0.11,0.01,0.17,0.068,0.029,0.077,0.086,0.02,0.276,0.109,0.031,0.014
0.184,0.009,0.25,0.071,0.043,0.038,0.011,0.17,0.081,0.025,0.088,0.03
0.206,0.049,0.002,0.106,0.141,0.168,0.021,0.009,0.082,0.131,0.062,0.023
0.005,0.191,0.008,0.066,0.166,0.098,0.046,0.09,0.143,0.092,0.085,0.01
0.001,0.025,0.053,0.107,0.195,0.165,0.065,0.025,0.018,0.072,0.082,0.192
0.256,0.008,0.014,0.041,0.24,0.139,0.041,0.071,0.018,0.053,0.093,0.026
0.008,0.066,0.433,0.016,0.054,0.028,0.006,0.006,0.174,0.123,0.082,0.004
0.001,0.157,0.04,0.01,0.139,0.078,0.065,0.092,0.085,0.109,0.205,0.019
0.205,0.053,0.011,0.115,0.001,0.017,0.132,0.063,0.05,0.142,0.123,0.088
0.031,0.073,0.163,0.147,0.031,0.065,0.091,0.025,0.11,0.002,0.239,0.023
0.037,0.03,0.047,0.234,0.056,0.028,0.045,0.165,0.056,0.145,0.022,0.135
0.076,0.066,0.04,0.171,0.037,0.066,0.093,0.044,0.064,0.258,0.046,0.039
0.026,0.047,0.023,0.003,0.043,0.168,0.133,0.021,0.151,0.105,0.239,0.041
0.191,0.11,0.107,0.056,0.052,0.036,0.168,0.023,0.004,0.125,0.093,0.035
0.036,0.069,0.048,0.066,0.33,0.066,0.101,0.097,0.037,0.096,0.012,0.042
0.019,0.147,0.079,0.084,0.016,0.034,0.034,0.09,0.4,0.025,0.055,0.017
0.31,0.07,0.052,0.109,0.015,0.029,0.021,0.011,0.019,0.221,0.023,0.12
0.016,0.101,0.008,0.034,0.063,0.107,0.09,0.016,0.039,0.14,0.035,0.351
0.043,0.235,0.003,0.054,0.017,0.104,0.039,0.035,0.072,0.292,0.046,0.06
0.042,0.091,0.061,0.118,0.086,0.015,0.036,0.047,0.128,0.103,0.16,0.113
0.284,0.021,0.003,0.02,0.069,0.06,0.041,0.052,0.032,0.075,0.214,0.129
0.335,0.157,0.009,0.074,0.007,0.111,0.133,0.022,0.047,0.015,0.011,0.079
0.121,0.016,0.071,0.161,0.002,0.079,0.025,0.094,0.09,0.228,0.008,0.105
0.185,0.003,0.014,0.012,0.155,0.279,0.032,0.074,0.096,0.023,0.066,0.061
0.007,0.014,0.014,0.007,0.167,0.084,0.013,0.148,0.139,0.131,0.116,0.16
0.191,0.244,0.067,0.123,0.024,0.025,0.089,0.071,0.011,0.044,0.071,0.04
0.02,0.016,0.022,0.359,0.195,0.022,0.016,0.216,0.001,0.014,0.067,0.052
0.131,0.094,0.088,0.038,0.125,0.08,0.027,0.131,0.149,0.015,0.031,0.091
