0.036,0.037,0.025,0.045,0.079,0.143,0.085,0.123,0.043,0.131,0.192,0.061
0.246,0.015,0.094,0.08,0.095,0.128,0.003,0.001,0.045,0.114,0.101,0.078
0.282,0.025,0.016,0.003,0.081,0.049,0.08,0.028,0.109,0.125,0.09,0.112
0.215,0.21,0.052,0.028,0.044,0.149,0.06,0.086,0.058,0.039,0.035,0.024
0.04,0.013,0.049,0.029,0.033,0.052,0.198,0.128,0.06,0.035,0.338,0.025
0.054,0.195,0.064,0.108,0.052,0.157,0.015,0.16,0.043,0.017,0.093,0.042
0.013,0.071,0.103,0.052,0.013,0.115,0.175,0.039,0.064,0.082,0.084,0.189
0.072,0.026,0.338,0.171,0.065,0.076,0.155,0.002,0.05,0.003,0.019,0.023
0.161,0.069,0.027,0.001,0.103,0.07,0.059,0.122,0.119,0.161,0.099,0.009
0.048,0.072,0.073,0.289,0.024,0.071,0.01,0.146,0.016,0.167,0.016,0.068
0.023,0.075,0.044,0.026,0.127,0.029,0.583,0.033,0.009,0.022,0.014,0.015
0.137,0.092,0.076,0.124,0.075,0.078,0.019,0.009,0.132,0.213,0.004,0.041
0.021,0.058,0.098,0.13,0.153,0.22,0.007,0.035,0.02,0.008,0.197,0.053
0.071,0.135,0.074,0.185,0.201,0.035,0.021,0.041,0.03,0.198,0.004,0.005
0.101,0.02,0.028,0.28,0.147,0.051,0.004,0.081,0.083,0.163,0.027,0.015
0.007,0.031,0.049,0.082,0.093,0.205,0.019,0.135,0.106,0.158,0.068,0.047
0.087,0.114,0.021,0.021,0.058,0.14,0.04,0.063,0.092,0.021,0.214,0.129
0.041,0.063,0.39,0.118,0.009,0.025,0.201,0.034,0.034,0.018,0.005,0.062
0.102,0.089,0.035,0.005,0.003,0.2,0.018,0.09,0.105,0.147,0.126,0.08
0.053,0.05,0.11,0.041,0.114,0.003,0.146,0.191,0.168,0.036,0.071,0.017
0.033,0.041,0.155,0.055,0.073,0.033,0.136,0.049,0.137,0.122,0.031,0.135
0.135,0.209,0.112,0.085,0.063,0.005,0.032,0.084,0.023,0.031,0.171,0.05
0.096,0.183,0.04,0.017,0.008,0.231,0.016,0.201,0.016,0.008,0.06,0.124
0.048,0.12,0.075,0.134,0.024,0.241,0.005,0.093,0.019,0.041,0.073,0.127
0.049,0.091,0.111,0.059,0.089,0.136,0.071,0.037,0.158,0.11,0.052,0.037
0.087,0.001,0.117,0.213,0.025,0.111,0.124,0.078,0.117,0.003,0.047,0.077
0.058,0.231,0.054,0.018,0.019,0.021,0.01,0.137,0.187,0.02,0.102,0.143
0.032,0.028,0.034,0.246,0.144,0.003,0.188,0.119,0.022,0.124,0.002,0.058
0.031,0.069,0.033,0.048,0.118,0.136,0.061,0.176,0.017,0.25,0.013,0.048
0.028,0.057,0.061,0.012,0.102,0.27,0.213,0.138,0.009,0.025,0.057,0.028
0.117,0.118,0.399,0.078,0.009,0.067,0.074,0.005,0.003,0.051,0.043,0.036
0.312,0.01,0.038,0.013,0.062,0.056,0.042,0.058,0.048,0.019,0.076,0.266
0.044,0.166,0.031,0.114,0.054,0.032,0.054,0.159,0.096,0.219,0.03,0.001
0.261,0.04,0.04,0.198,0.008,0.071,0.062,0.009,0.057,0.031,0.076,0.147
0.009,0.101,0.045,0.005,0.202,0.22,0.208,0.036,0.029,0.068,0.007,0.07
0.048,0.026,0.071,0.001,0.099,0.227,0.149,0.089,0.042,0.071,0.051,0.126
0.038,0.24,0.098,0.01,0.072,0.077,0.185,0.052,0.008,0.027,0.021,0.172
0.052,0.174,0.045,0.101,0.155,0.046,0.084,0.085,0.124,0.074,0.046,0.014
0.019,0.136,0.009,0.026,0.05,0.077,0.147,0.008,0.253,0.199,0.06,0.016
0.08,0.025,0.002,0.076,0.154,0.014,0.037,0.143,0.125,0.162,0.167,0.015
0.003,0.006,0.021,0.1,0.066,0.099,0.109,0.258,0.072,0.04,0.06,0.166
0.072,0.111,0.03,0.128,0.018,0.05,0.26,0.062,0.095,0.006,0.015,0.153
0.037,0.081,0.008,0.024,0.136,0.06,0.057,0.071,0.27,0.132,0.014,0.11
0.285,0.021,0.033,0.242,0.008,0.012,0.217,0.018,0.082,0.011,0.002,0.069
0.116,0.072,0.05,0.016,0.168,0.023,0.018,0.061,0.221,0.077,0.03,0.148
0.026,0.057,0.024,0.285,0.009,0.009,0.166,0.224,0.051,0.14,0.005,0.004
0.021,0.012,0.014,0.008,0.005,0.023,0.048,0.041,0.209,0.088,0.061,0.47
0.078,0.159,0.188,0.018,0.184,0.048,0.026,0.02,0.031,0.109,0.094,0.045
0.007,0.15,0.07,0.235,0.015,0.005,0.12,0.054,0.032,0.185,0.081,0.046
0.054,0.05,0.117,0.058,0.029,0.005,0.145,0.053,0.219,0.175,0.061,0.034
0.083,0.053,0.077,0.027,0.138,0.075,0.033,0.006,0.064,0.343,0.027,0.074
0.128,0.03,0.133,0.046,0.072,0.067,0.016,0.036,0.01,0.019,0.217,0.226
0.022,0.079,0.057,0.018,0.004,0.211,0.046,0.084,0.242,0.015,0.153,0.069
0.05,0.137,0.086,0.004,0.351,0.059,0.014,0.074,0.007,0.005,0.157,0.056
0.145,0.038,0.058,0.14,0.042,0.044,0.13,0.012,0.091,0.045,0.162,0.093
0.026,0.017,0.036,0.04,0.199,0.044,0.031,0.016,0.024,0.078,0.01,0.479
0.061,0.06,0.054,0.001,0.078,0.058,0.134,0.148,0.158,0.056,0.169,0.023
0.082,0.116,0.213,0.026,0.035,0.094,0.024,0.059,0.09,0.054,0.052,0.155
0.081,0.088,0.07,0.078,0.04,0.292,0.134,0.005,0.067,0.032,0.012,0.101
0.013,0.079,0.011,0.18,0.011,0.002,0.099,0.05,0.278,0.073,0.01,0.194
0.05,0.011,0.239,0.14,0.129,0.017,0.068,0.038,0.146,0.013,0.081,0.068
0.076,0.073,0.22,0.105,0.098,0.008,0.035,0.006,0.111,0.017,0.005,0.246
0.118,0.062,0.058,0.053,0.003,0.021,0.091,0.055,0.04,0.077,0.134,0.288
0.078,0.152,0.16,0.003,0.011,0.207,0.09,0.121,0.005,0.032,0.112,0.029
0.336,0.033,0.037,0.091,0.011,0.115,0.073,0.047,0.093,0.009,0.141,0.014
0.077,0.021,0.363,0.045,0.046,0.047,0.175,0.038,0.034,0.003,0.022,0.129
0.075,0.018,0.231,0.037,0.01,0.024,0.175,0.154,0.089,0.01,0.094,0.083
0.094,0.007,0.002,0.033,0.144,0.166,0.245,0.23,0.029,0.033,0.015,0.002
0.175,0.021,0.106,0.034,0.242,0.003,0.347,0.003,0.011,0.013,0.012,0.033
0.012,0.082,0.21,0.197,0.17,0.151,0.078,0.01,0.001,0.081,0.007,0.001
0.072,0.023,0.049,0.038,0.02,0.275,0.147,0.08,0.053,0.026,0.064,0.153
0.016,0.052,0.02,0.124,0.001,0.063,0.117,0.083,0.207,0.038,0.14,0.139
0.174,0.063,0.004,0.168,0.161,0.051,0.096,0.007,0.016,0.082,0.166,0.012
0.075,0.16,0.147,0.218,0.022,0.064,0.077,0.066,0.026,0.1,0.021,0.024
0.064,0.009,0.35,0.068,0.09,0.014,0.034,0.003,0.054,0.001,0.214,0.099
0.105,0.028,0.081,0.061,0.131,0.192,0.006,0.087,0.08,0.119,0.083,0.027
0.032,0.071,0.026,0.001,0.274,0.018,0.001,0.142,0.128,0.112,0.033,0.162
0.046,0.227,0.006,0.014,0.216,0.181,0.054,0.002,0.006,0.131,0.021,0.096
0.051,0.118,0.051,0.035,0.194,0.091,0.006,0.035,0.091,0.014,0.246,0.068
0.056,0.056,0.146,0.02,0.032,0.05,0.068,0.097,0.049,0.032,0.331,0.063
0.111,0.332,0.065,0.015,0.036,0.046,0.01,0.116,0.077,0.022,0.077,0.093
0.012,0.001,0.16,0.343,0.147,0.028,0.19,0.057,0.012,0.027,0.002,0.021
0.065,0.125,0.123,0.059,0.023,0.003,0.005,0.038,0.103,0.354,0.08,0.022
