0.333,0.327,0.336,0.004
0.218,0.436,0.296,0.05
0.003,0.404,0.258,0.335
0.158,0.202,0.278,0.362
0.339,0.282,0.098,0.281
0.168,0.172,0.188,0.472
0.315,0.407,0.21,0.068
0.089,0.051,0.309,0.551
0.028,0.507,0.336,0.129
0.018,0.089,0.278,0.615
0.193,0.015,0.212,0.58
0.082,0.049,0.861,0.008
0.37,0.055,0.171,0.404
0.414,0.214,0.133,0.239
0.447,0.477,0.055,0.021
0.037,0.514,0.269,0.18
0.039,0.097,0.133,0.731
0.337,0.214,0.38,0.069
0.024,0.215,0.426,0.335
0.039,0.488,0.409,0.064
0.211,0.142,0.013,0.634
0.215,0.106,0.011,0.668
0.487,0.486,0.01,0.017
0.177,0.464,0.268,0.091
0.231,0.365,0.033,0.371
0.565,0.038,0.181,0.216
0.241,0.381,0.136,0.242
0.32,0.118,0.411,0.151
0.292,0.348,0.036,0.324
0.174,0.09,0.101,0.635
0.128,0.039,0.649,0.184
0.218,0.268,0.112,0.402
0.205,0.365,0.403,0.027
0.177,0.355,0.438,0.03
0.013,0.02,0.493,0.474
0.419,0.124,0.014,0.443
0.063,0.031,0.413,0.493
0.019,0.523,0.285,0.173
0.093,0.409,0.378,0.12
0.776,0.024,0.19,0.01
0.002,0.196,0.251,0.551
0.507,0.353,0.019,0.121
0.307,0.4,0.088,0.205
0.005,0.216,0.765,0.014
0.289,0.45,0.05,0.211
0.226,0.342,0.161,0.271
0.517,0.097,0.027,0.359
0.144,0.498,0.07,0.288
0.135,0.34,0.456,0.069
0.188,0.133,0.398,0.281
0.346,0.077,0.522,0.055
0.297,0.654,0.016,0.033
0.205,0.182,0.205,0.408
0.103,0.218,0.429,0.25
0.093,0.601,0.055,0.251
0.618,0.065,0.2,0.117
0.36,0.161,0.089,0.39
0.44,0.177,0.359,0.024
0.209,0.505,0.235,0.051
0.325,0.285,0.368,0.022
0.358,0.307,0.261,0.074
0.63,0.197,0.05,0.123
0.203,0.385,0.166,0.246
0.444,0.111,0.427,0.018
0.15,0.194,0.313,0.343
0.085,0.427,0.281,0.207
0.455,0.458,0.045,0.042
0.013,0.124,0.17,0.693
0.549,0.029,0.138,0.284
0.358,0.389,0.027,0.226
0.149,0.29,0.512,0.049
0.21,0.374,0.167,0.249
0.073,0.449,0.25,0.228
0.67,0.145,0.179,0.006
0.376,0.109,0.255,0.26
0.014,0.582,0.343,0.061
0.037,0.492,0.357,0.114
0.088,0.303,0.504,0.105
0.23,0.492,0.137,0.141
0.209,0.388,0.099,0.304
0.026,0.575,0.044,0.355
0.15,0.192,0.038,0.62
0.068,0.285,0.249,0.398
0.498,0.38,0.034,0.088
0.47,0.022,0.23,0.278
0.235,0.138,0.373,0.254
0.135,0.379,0.417,0.069
0.19,0.437,0.276,0.097
0.33,0.212,0.32,0.138
0.242,0.081,0.234,0.443
0.503,0.058,0.28,0.159
0.092,0.1,0.511,0.297
0.307,0.15,0.13,0.413
0.666,0.151,0.119,0.064
0.165,0.373,0.19,0.272
0.156,0.073,0.012,0.759
0.325,0.244,0.152,0.279
0.076,0.027,0.669,0.228
0.445,0.221,0.278,0.056
0.164,0.115,0.236,0.485
