0.427,0.092,0.24,0.224,0.017
0.051,0.219,0.212,0.191,0.327
0.262,0.379,0.011,0.09,0.258
0.141,0.127,0.158,0.45,0.124
0.052,0.5,0.093,0.102,0.253
0.157,0.218,0.033,0.241,0.351
0.092,0.165,0.018,0.637,0.088
0.191,0.077,0.007,0.422,0.303
0.306,0.47,0.045,0.025,0.154
0.173,0.161,0.548,0.047,0.071
0.049,0.242,0.191,0.325,0.193
0.161,0.371,0.153,0.287,0.028
0.514,0.329,0.009,0.088,0.06
0.003,0.432,0.125,0.425,0.015
0.127,0.627,0.12,0.114,0.012
0.429,0.109,0.413,0.025,0.024
0.257,0.119,0.122,0.075,0.427
0.213,0.38,0.277,0.12,0.01
0.393,0.025,0.042,0.51,0.03
0.094,0.301,0.097,0.329,0.179
0.157,0.202,0.203,0.377,0.061
0.257,0.2,0.238,0.143,0.162
0.098,0.147,0.068,0.542,0.145
0.257,0.117,0.006,0.155,0.465
0.034,0.17,0.683,0.071,0.042
0.252,0.084,0.342,0.126,0.196
0.212,0.184,0.463,0.093,0.048
0.562,0.035,0.098,0.229,0.076
0.041,0.387,0.141,0.232,0.199
0.313,0.02,0.244,0.002,0.421
0.057,0.146,0.413,0.029,0.355
0.017,0.068,0.374,0.394,0.147
0.068,0.175,0.157,0.091,0.509
0.066,0.258,0.6,0.016,0.06
0.405,0.011,0.479,0.016,0.089
0.114,0.068,0.161,0.6,0.057
0.069,0.354,0.044,0.274,0.259
0.132,0.039,0.303,0.193,0.333
0.04,0.014,0.286,0.311,0.349
0.281,0.607,0.009,0.027,0.076
0.267,0.225,0.356,0.115,0.037
0.268,0.051,0.024,0.353,0.304
0.181,0.325,0.079,0.099,0.316
0.456,0.161,0.261,0.024,0.098
0.063,0.094,0.107,0.167,0.569
0.002,0.276,0.57,0.112,0.04
0.223,0.076,0.361,0.175,0.165
0.009,0.348,0.061,0.013,0.569
0.166,0.263,0.149,0.001,0.421
0.17,0.065,0.696,0.063,0.006
0.007,0.04,0.489,0.16,0.304
0.291,0.311,0.135,0.195,0.068
0.05,0.063,0.071,0.474,0.342
0.022,0.213,0.095,0.309,0.361
0.168,0.098,0.036,0.184,0.514
0.199,0.367,0.27,0.104,0.06
0.047,0.121,0.238,0.419,0.175
0.415,0.307,0.086,0.034,0.158
0.036,0.331,0.387,0.221,0.025
0.194,0.256,0.375,0.006,0.169
0.124,0.142,0.322,0.275,0.137
0.374,0.177,0.171,0.239,0.039
0.031,0.013,0.448,0.144,0.364
0.539,0.136,0.114,0.148,0.063
0.076,0.42,0.393,0.047,0.064
0.153,0.282,0.032,0.487,0.046
0.533,0.014,0.199,0.189,0.065
0.034,0.253,0.204,0.235,0.274
0.081,0.083,0.53,0.184,0.122
0.172,0.21,0.206,0.337,0.075
0.138,0.662,0.031,0.043,0.126
0.279,0.25,0.26,0.152,0.059
0.028,0.585,0.04,0.262,0.085
0.327,0.049,0.436,0.023,0.165
0.602,0.043,0.052,0.157,0.146
0.181,0.032,0.433,0.25,0.104
0.043,0.399,0.369,0.003,0.186
0.189,0.263,0.221,0.185,0.142
0.011,0.192,0.64,0.129,0.028
0.162,0.009,0.624,0.044,0.161
0.163,0.009,0.334,0.188,0.306
0.292,0.009,0.128,0.418,0.153
0.13,0.295,0.26,0.228,0.087
0.127,0.125,0.001,0.336,0.411
0.288,0.19,0.27,0.066,0.186
0.205,0.221,0.253,0.055,0.266
0.167,0.361,0.419,0.05,0.003
0.261,0.064,0.267,0.285,0.123
0.03,0.091,0.16,0.351,0.368
0.071,0.14,0.072,0.511,0.206
0.098,0.284,0.027,0.113,0.478
0.013,0.601,0.047,0.33,0.009
0.347,0.169,0.035,0.1,0.349
0.251,0.031,0.006,0.02,0.692
0.166,0.109,0.272,0.066,0.387
0.143,0.239,0.069,0.481,0.068
0.204,0.076,0.155,0.515,0.05
0.43,0.068,0.372,0.091,0.039
0.012,0.237,0.345,0.123,0.283
0.099,0.268,0.583,0.006,0.044
