0.039,0.012,0.161,0.063,0.001,0.086,0.284,0.233,0.065,0.036,0.014,0.006
0.016,0.081,0.076,0.083,0.057,0.09,0.05,0.014,0.163,0.038,0.237,0.095
0.011,0.067,0.005,0.053,0.019,0.264,0.067,0.155,0.267,0.006,0.019,0.067
0.095,0.035,0.237,0.08,0.023,0.042,0.057,0.024,0.046,0.081,0.14,0.14
0.261,0.197,0.004,0.076,0.025,0.06,0.01,0.16,0.044,0.008,0.097,0.058
0.223,0.042,0.005,0.024,0.058,0.006,0.069,0.249,0.012,0.062,0.104,0.146
0.218,0.088,0.006,0.1,0.043,0.005,0.024,0.024,0.058,0.041,0.06,0.333
0.06,0.021,0.033,0.023,0.006,0.485,0.082,0.149,0.045,0.045,0.041,0.01
0.024,0.093,0.071,0.011,0.077,0.064,0.12,0.276,0.119,0.002,0.136,0.007
0.145,0.124,0.201,0.041,0.006,0.038,0.041,0.055,0.076,0.146,0.006,0.121
0.071,0.059,0.044,0.035,0.127,0.099,0.174,0.02,0.092,0.224,0.015,0.04
0.112,0.045,0.052,0.074,0.065,0.062,0.068,0.38,0.046,0.001,0.05,0.045
0.043,0.022,0.005,0.105,0.337,0.021,0.195,0.036,0.002,0.047,0.112,0.075
0.182,0.112,0.142,0.264,0.057,0.008,0.043,0.11,0.008,0.037,0.029,0.008
0.051,0.051,0.041,0.161,0.024,0.182,0.219,0.046,0.007,0.102,0.011,0.105
0.077,0.04,0.037,0.091,0.179,0.092,0.143,0.007,0.033,0.002,0.24,0.059
0.244,0.028,0.013,0.017,0.153,0.02,0.073,0.14,0.079,0.054,0.103,0.076
0.056,0.142,0.097,0.079,0.016,0.073,0.008,0.068,0.167,0.256,0.022,0.016
0.007,0.007,0.021,0.024,0.046,0.313,0.005,0.065,0.045,0.215,0.221,0.031
0.152,0.11,0.016,0.029,0.167,0.045,0.226,0.081,0.123,0.019,0.013,0.019
0.06,0.191,0.036,0.191,0.052,0.105,0.078,0.025,0.071,0.034,0.153,0.004
0.041,0.089,0.084,0.185,0.085,0.089,0.046,0.042,0.108,0.178,0.018,0.035
0.006,0.132,0.177,0.074,0.045,0.185,0.08,0.022,0.001,0.123,0.147,0.008
0.103,0.154,0.039,0.059,0.25,0.011,0.064,0.009,0.084,0.004,0.199,0.024
0.011,0.048,0.016,0.012,0.415,0.031,0.007,0.061,0.125,0.203,0.032,0.039
0.06,0.143,0.217,0.002,0.059,0.097,0.261,0.039,0.037,0.012,0.001,0.072
0.049,0.074,0.094,0.05,0.215,0.101,0.029,0.033,0.077,0.049,0.03,0.199
0.087,0.063,0.36,0.068,0.03,0.013,0.011,0.083,0.047,0.222,0.013,0.003
0.015,0.004,0.025,0.137,0.105,0.084,0.027,0.149,0.069,0.152,0.074,0.159
0.269,0.013,0.018,0.217,0.002,0.189,0.164,0.024,0.024,0.068,0.007,0.005
0.052,0.043,0.153,0.16,0.024,0.083,0.062,0.09,0.113,0.048,0.122,0.05
0.126,0.04,0.02,0.153,0.109,0.15,0.043,0.016,0.185,0.011,0.07,0.077
0.002,0.111,0.118,0.116,0.069,0.129,0.062,0.021,0.233,0.003,0.049,0.087
0.022,0.108,0.151,0.103,0.141,0.014,0.008,0.109,0.035,0.106,0.115,0.088
0.013,0.03,0.105,0.233,0.057,0.188,0.01,0.014,0.066,0.117,0.105,0.062
0.03,0.036,0.038,0.104,0.157,0.15,0.147,0.009,0.117,0.096,0.065,0.051
0.063,0.031,0.133,0.041,0.082,0.186,0.019,0.123,0.073,0.002,0.032,0.215
0.009,0.138,0.074,0.028,0.202,0.104,0.014,0.059,0.071,0.074,0.097,0.13
0.184,0.004,0.008,0.006,0.058,0.011,0.297,0.2,0.037,0.02,0.083,0.092
0.056,0.26,0.042,0.069,0.053,0.008,0.245,0.079,0.12,0.021,0.017,0.03
0.057,0.002,0.002,0.014,0.077,0.032,0.029,0.117,0.057,0.202,0.22,0.191
0.081,0.069,0.09,0.091,0.047,0.112,0.259,0.087,0.044,0.033,0.022,0.065
0.026,0.026,0.081,0.018,0.048,0.048,0.008,0.039,0.109,0.052,0.229,0.316
0.051,0.071,0.063,0.078,0.04,0.066,0.067,0.141,0.017,0.135,0.157,0.114
0.003,0.031,0.153,0.089,0.072,0.139,0.083,0.153,0.023,0.093,0.149,0.012
0.06,0.063,0.027,0.039,0.206,0.045,0.12,0.001,0.075,0.19,0.151,0.023
0.005,0.017,0.081,0.05,0.038,0.16,0.161,0.124,0.066,0.046,0.25,0.002
0.129,0.165,0.043,0.008,0.011,0.149,0.033,0.035,0.131,0.226,0.002,0.068
0.202,0.04,0.014,0.012,0.051,0.199,0.178,0.004,0.058,0.161,0.058,0.023
0.004,0.068,0.02,0.19,0.02,0.062,0.096,0.095,0.078,0.199,0.138,0.03
0.043,0.062,0.006,0.033,0.156,0.153,0.046,0.1,0.097,0.017,0.157,0.13
0.187,0.08,0.093,0.129,0.107,0.154,0.048,0.037,0.026,0.066,0.045,0.028
0.155,0.066,0.051,0.042,0.076,0.218,0.082,0.019,0.043,0.045,0.043,0.16
0.018,0.195,0.011,0.102,0.012,0.006,0.026,0.019,0.34,0.142,0.096,0.033
0.011,0.193,0.021,0.038,0.042,0.148,0.013,0.11,0.269,0.131,0.018,0.006
0.033,0.027,0.124,0.015,0.086,0.111,0.037,0.095,0.089,0.175,0.014,0.194
0.15,0.025,0.065,0.105,0.165,0.016,0.075,0.08,0.291,0.01,0.011,0.007
0.109,0.001,0.037,0.055,0.188,0.202,0.233,0.006,0.001,0.002,0.018,0.148
0.084,0.022,0.152,0.01,0.028,0.11,0.122,0.018,0.113,0.151,0.095,0.095
0.098,0.126,0.026,0.069,0.073,0.215,0.194,0.033,0.039,0.067,0.019,0.041
0.102,0.017,0.054,0.026,0.051,0.197,0.095,0.055,0.103,0.049,0.24,0.011
0.014,0.069,0.008,0.135,0.044,0.144,0.023,0.037,0.286,0.053,0.1,0.087
0.108,0.08,0.114,0.028,0.145,0.009,0.062,0.21,0.035,0.019,0.036,0.154
0.109,0.013,0.001,0.304,0.092,0.068,0.119,0.097,0.02,0.015,0.039,0.123
